[c5_3_4_4_3_5] n=19 m=98 cap=51 | 209 K5s, 1816 K3,3s, 15 sym generators, 18026 clauses, propagator check_at=9
    ... {'checks': 50000, 'confl': 11697, 'model_rej': 0} 91s
    ... {'checks': 6100000, 'confl': 711351, 'model_rej': 0} 6853s
    ... {'checks': 6150000, 'confl': 713096, 'model_rej': 0} 6882s
    ... {'checks': 6200000, 'confl': 715509, 'model_rej': 0} 6915s
    ... {'checks': 6250000, 'confl': 718072, 'model_rej': 0} 6949s
    ... {'checks': 6300000, 'confl': 720159, 'model_rej': 0} 6986s
    ... {'checks': 6350000, 'confl': 723270, 'model_rej': 0} 7026s
    ... {'checks': 6400000, 'confl': 725846, 'model_rej': 0} 7060s
    ... {'checks': 6450000, 'confl': 728176, 'model_rej': 0} 7112s
    ... {'checks': 6500000, 'confl': 730102, 'model_rej': 0} 7142s
    ... {'checks': 6550000, 'confl': 732307, 'model_rej': 0} 7174s
    ... {'checks': 6600000, 'confl': 734524, 'model_rej': 0} 7209s
    ... {'checks': 6650000, 'confl': 736992, 'model_rej': 0} 7242s
    ... {'checks': 6700000, 'confl': 739850, 'model_rej': 0} 7278s
    ... {'checks': 6750000, 'confl': 742449, 'model_rej': 0} 7312s
    ... {'checks': 6800000, 'confl': 744066, 'model_rej': 0} 7342s
    ... {'checks': 6850000, 'confl': 746368, 'model_rej': 0} 7391s
    ... {'checks': 6900000, 'confl': 748877, 'model_rej': 0} 7434s
    ... {'checks': 6950000, 'confl': 751128, 'model_rej': 0} 7468s
    ... {'checks': 7000000, 'confl': 752814, 'model_rej': 0} 7496s
    ... {'checks': 7050000, 'confl': 754630, 'model_rej': 0} 7527s
    ... {'checks': 7100000, 'confl': 756188, 'model_rej': 0} 7555s
    ... {'checks': 7150000, 'confl': 757866, 'model_rej': 0} 7584s
    ... {'checks': 7200000, 'confl': 759543, 'model_rej': 0} 7616s
    ... {'checks': 7250000, 'confl': 761372, 'model_rej': 0} 7670s
    ... {'checks': 7300000, 'confl': 763567, 'model_rej': 0} 7702s
    ... {'checks': 7350000, 'confl': 765853, 'model_rej': 0} 7733s
    ... {'checks': 7400000, 'confl': 767886, 'model_rej': 0} 7765s
    ... {'checks': 7450000, 'confl': 770454, 'model_rej': 0} 7801s
    ... {'checks': 7500000, 'confl': 772397, 'model_rej': 0} 7832s
    ... {'checks': 7550000, 'confl': 773859, 'model_rej': 0} 7867s
    ... {'checks': 7600000, 'confl': 775955, 'model_rej': 0} 7899s
    ... {'checks': 7650000, 'confl': 778572, 'model_rej': 0} 7934s
    ... {'checks': 7700000, 'confl': 780611, 'model_rej': 0} 7991s
    ... {'checks': 7750000, 'confl': 782810, 'model_rej': 0} 8023s
    ... {'checks': 7800000, 'confl': 785291, 'model_rej': 0} 8057s
    ... {'checks': 7850000, 'confl': 787506, 'model_rej': 0} 8090s
    ... {'checks': 7900000, 'confl': 789072, 'model_rej': 0} 8119s
    ... {'checks': 7950000, 'confl': 790544, 'model_rej': 0} 8145s
    ... {'checks': 8000000, 'confl': 792244, 'model_rej': 0} 8175s
    ... {'checks': 8050000, 'confl': 794008, 'model_rej': 0} 8205s
    ... {'checks': 8100000, 'confl': 796003, 'model_rej': 0} 8238s
    ... {'checks': 8150000, 'confl': 798135, 'model_rej': 0} 8304s
    ... {'checks': 8200000, 'confl': 800404, 'model_rej': 0} 8347s
    ... {'checks': 8250000, 'confl': 802708, 'model_rej': 0} 8381s
    ... {'checks': 8300000, 'confl': 805099, 'model_rej': 0} 8415s
    ... {'checks': 8350000, 'confl': 807602, 'model_rej': 0} 8449s
    ... {'checks': 8400000, 'confl': 809622, 'model_rej': 0} 8482s
    ... {'checks': 8450000, 'confl': 811367, 'model_rej': 0} 8511s
    ... {'checks': 8500000, 'confl': 812694, 'model_rej': 0} 8539s
    ... {'checks': 8550000, 'confl': 814166, 'model_rej': 0} 8568s
    ... {'checks': 8600000, 'confl': 815497, 'model_rej': 0} 8619s
    ... {'checks': 8650000, 'confl': 816719, 'model_rej': 0} 8645s
    ... {'checks': 8700000, 'confl': 818153, 'model_rej': 0} 8671s
    ... {'checks': 8750000, 'confl': 819895, 'model_rej': 0} 8701s
    ... {'checks': 8800000, 'confl': 821440, 'model_rej': 0} 8729s
    ... {'checks': 8850000, 'confl': 822761, 'model_rej': 0} 8756s
    ... {'checks': 8900000, 'confl': 824206, 'model_rej': 0} 8790s
    ... {'checks': 8950000, 'confl': 825550, 'model_rej': 0} 8818s
    ... {'checks': 9000000, 'confl': 826954, 'model_rej': 0} 8847s
    ... {'checks': 9050000, 'confl': 828094, 'model_rej': 0} 8874s
    ... {'checks': 9100000, 'confl': 829242, 'model_rej': 0} 8959s
    ... {'checks': 9150000, 'confl': 831093, 'model_rej': 0} 8992s
    ... {'checks': 9200000, 'confl': 834346, 'model_rej': 0} 9029s
    ... {'checks': 9250000, 'confl': 837673, 'model_rej': 0} 9066s
    ... {'checks': 9300000, 'confl': 842470, 'model_rej': 0} 9115s
    ... {'checks': 9350000, 'confl': 846193, 'model_rej': 0} 9155s
    ... {'checks': 9400000, 'confl': 849969, 'model_rej': 0} 9196s
    ... {'checks': 9450000, 'confl': 853454, 'model_rej': 0} 9232s
    ... {'checks': 9500000, 'confl': 855857, 'model_rej': 0} 9262s
    ... {'checks': 9550000, 'confl': 858477, 'model_rej': 0} 9293s
    ... {'checks': 9600000, 'confl': 861281, 'model_rej': 0} 9327s
    ... {'checks': 9650000, 'confl': 863564, 'model_rej': 0} 9361s
    ... {'checks': 9700000, 'confl': 865152, 'model_rej': 0} 9395s
    ... {'checks': 9750000, 'confl': 866708, 'model_rej': 0} 9422s
    ... {'checks': 9800000, 'confl': 868338, 'model_rej': 0} 9485s
    ... {'checks': 9850000, 'confl': 870023, 'model_rej': 0} 9514s
    ... {'checks': 9900000, 'confl': 871540, 'model_rej': 0} 9541s
    ... {'checks': 9950000, 'confl': 873313, 'model_rej': 0} 9570s
[c5_3_4_4_3_5] stats: {'checks': 9983114, 'confl': 874390, 'model_rej': 0}
[c5_3_4_4_3_5] UNSAT in 9588.6s — NOT BIPLANAR (subject to control validation)
