[c5_3_3_5_3_5] n=19 m=98 cap=51 | 228 K5s, 2040 K3,3s, 15 sym generators, 18512 clauses, propagator check_at=9
    ... {'checks': 50000, 'confl': 13245, 'model_rej': 0} 111s
    ... {'checks': 2950000, 'confl': 328300, 'model_rej': 0} 3046s
    ... {'checks': 3000000, 'confl': 332509, 'model_rej': 0} 3087s
    ... {'checks': 3050000, 'confl': 335767, 'model_rej': 0} 3126s
    ... {'checks': 3100000, 'confl': 339432, 'model_rej': 0} 3162s
    ... {'checks': 3150000, 'confl': 343255, 'model_rej': 0} 3201s
    ... {'checks': 3200000, 'confl': 345808, 'model_rej': 0} 3232s
    ... {'checks': 3250000, 'confl': 349969, 'model_rej': 0} 3274s
    ... {'checks': 3300000, 'confl': 359012, 'model_rej': 0} 3342s
    ... {'checks': 3350000, 'confl': 361322, 'model_rej': 0} 3371s
    ... {'checks': 3400000, 'confl': 364761, 'model_rej': 0} 3407s
    ... {'checks': 3450000, 'confl': 368458, 'model_rej': 0} 3444s
    ... {'checks': 3500000, 'confl': 371505, 'model_rej': 0} 3478s
    ... {'checks': 3550000, 'confl': 373998, 'model_rej': 0} 3512s
    ... {'checks': 3600000, 'confl': 375945, 'model_rej': 0} 3544s
    ... {'checks': 3650000, 'confl': 378929, 'model_rej': 0} 3578s
    ... {'checks': 3700000, 'confl': 382106, 'model_rej': 0} 3613s
    ... {'checks': 3750000, 'confl': 384318, 'model_rej': 0} 3643s
    ... {'checks': 3800000, 'confl': 389115, 'model_rej': 0} 3688s
    ... {'checks': 3850000, 'confl': 392498, 'model_rej': 0} 3724s
    ... {'checks': 3900000, 'confl': 395245, 'model_rej': 0} 3756s
    ... {'checks': 3950000, 'confl': 397736, 'model_rej': 0} 3793s
    ... {'checks': 4000000, 'confl': 400921, 'model_rej': 0} 3828s
    ... {'checks': 4050000, 'confl': 403270, 'model_rej': 0} 3859s
    ... {'checks': 4100000, 'confl': 405217, 'model_rej': 0} 3889s
    ... {'checks': 4150000, 'confl': 407225, 'model_rej': 0} 3916s
    ... {'checks': 4200000, 'confl': 410021, 'model_rej': 0} 3950s
    ... {'checks': 4250000, 'confl': 411891, 'model_rej': 0} 3977s
    ... {'checks': 4300000, 'confl': 414863, 'model_rej': 0} 4015s
    ... {'checks': 4350000, 'confl': 416582, 'model_rej': 0} 4041s
    ... {'checks': 4400000, 'confl': 419159, 'model_rej': 0} 4077s
    ... {'checks': 4450000, 'confl': 421455, 'model_rej': 0} 4106s
    ... {'checks': 4500000, 'confl': 423284, 'model_rej': 0} 4133s
    ... {'checks': 4550000, 'confl': 424743, 'model_rej': 0} 4158s
    ... {'checks': 4600000, 'confl': 426349, 'model_rej': 0} 4185s
    ... {'checks': 4650000, 'confl': 428044, 'model_rej': 0} 4220s
    ... {'checks': 4700000, 'confl': 429939, 'model_rej': 0} 4246s
    ... {'checks': 4750000, 'confl': 431694, 'model_rej': 0} 4271s
    ... {'checks': 4800000, 'confl': 433629, 'model_rej': 0} 4299s
    ... {'checks': 4850000, 'confl': 434995, 'model_rej': 0} 4323s
    ... {'checks': 4900000, 'confl': 436177, 'model_rej': 0} 4347s
[c5_3_3_5_3_5] stats: {'checks': 4915446, 'confl': 436511, 'model_rej': 0}
[c5_3_3_5_3_5] UNSAT in 4353.7s — NOT BIPLANAR (subject to control validation)
